,dateTime,content,y
792,2020-10-04 10:33:19+00:00,El Niño Southern Oscillation as an early warning tool for dengue outbreak in India. https://t.co/evcZ6DuH5b,1
793,2020-10-04 10:06:27+00:00,El Niño Southern Oscillation as an early warning tool for dengue outbreak in India. https://t.co/j4wTcCrHfQ,1
794,2020-10-04 08:03:43+00:00,Dengue outbreak: where do we stand? @dailystarnews https://t.co/Dg1LhDByhx https://t.co/NInoZcE6zf,0
795,2020-10-04 05:08:56+00:00,"There is also artificial intelligence that can predict epidemics. An artificial intelligence was created (with 87% accuracy) in determining disease outbreaks, such as dengue fever.  Visit https://t.co/ItwjMxlQ9P or Call @ 9742245668 to know more about our classes. #neevclasses https://t.co/5NEF39tuCo",0
796,2020-10-04 05:01:51+00:00,@LucknowNagar I have lodged an online complaint no. 20200922000018811 on 22/09/2020 regarding leakage of sewer water with LMC. I have also  been infected with dengue . However no action has been taken till date. Are we waiting for another dengue outbreak? @AdminLKO @CMOfficeUP,0
797,2020-10-04 04:44:30+00:00,"5 day Workshop rescheduled: 26-30 April, 2021 “Identifying #riskfactors for #vectorborne #disease #infections &amp; #outbreaks incl. #Malaria #Dengue #Zika #Leishmaniasis etc (to understand) different diseases &amp; key control measures in #IVM” via @MENTOR_Hq https://t.co/945T29Q8u7 https://t.co/CSMAI1llwT",0
798,2020-10-04 02:29:21+00:00,Is it just St Vincent that dealing with Dengue Fever Outbreak? or other islands too?,1
799,2020-10-03 22:11:26+00:00,"@arthurmota14 @Whiggles1 @Juliet_notRomeo @VincentRK @DrEricDing @Regeneron Interferon Alpha 2B was tested in 2002. Then the mop up in 2003 and the echo outbreak in 2004. (First applied with dengue 40 years ago.)  ""Good randomized trials"" = bull for this established antiviral treatment  Thymosin was experimental 2020. https://t.co/aejyJxJQrT",0
800,2020-10-03 18:40:42+00:00,"Meaning of Epidemic in Hindi - HinKhoj Dictionary -  https://t.co/PTW6ZwKcAi HinKhoj Epidemic means plague, outbreak and  pandemic. We choose this word as Word of the day with sentence example -Experts are worried as new dengue virus is linked to severe and extensive epidem...",0
801,2020-10-03 16:59:33+00:00,Uso nanaman lamok ngayon. Please everyone be mindful nung mga lalagyan ninyong may mga tubig. We can't afford covid and dengue outbreak to happen at the same time.,0
802,2020-10-03 13:53:03+00:00,PAHO Advises Region to Manage Dengue Outbreaks and Save Lives https://t.co/3Rsd8bew9x https://t.co/otarTU21N4,1
803,2020-10-03 13:13:00+00:00,"In addition to that, we still cannot afford to have dual outbreaks of influenza/COVID or dengue/COVID, etc. We also have persons in society with pre-existing NCDs, with worse morbidities. COVID also makes persons more susceptible to other diseases.",0
804,2020-10-03 09:03:02+00:00,FWMC communication teams carried out cleanliness and dengue awareness drive in jinah colony. The citizens were requested to maintain cleanliness and to take precautionary measures against dengue outbreak. #DengueawarenessDrive  #FWMC #Communication @CGPunjab @DCFaisalabad https://t.co/EhpApoHjpl,0
805,2020-10-03 08:38:37+00:00,"Albayrak &amp; RWMC teams carried out cleanliness and dengue awareness drive in the markets of Ratta Amral, UC-1. The shopkeepers were requested to maintain cleanliness and to take precautionary measures against dengue outbreak.   #Dengueawareness #Rawalpindi #AlbayrakPakistan https://t.co/rYy4UdZ5Ox",0
806,2020-10-03 00:43:11+00:00,New post (Gov’t cut mosquito eradication budget despite dengue outbreak forecast) has been published on Yaadroc News - https://t.co/UV8w4W4IDi https://t.co/EbnG9ox4Sg,1
807,2020-10-03 00:29:27+00:00,Now is the time for them to be cutting grass since rain falling and dengue outbreaks are happening,0
808,2020-10-03 00:26:35+00:00,"The latest one I’ve heard is that the MOH is hiding the “true” cause for the severity of the outbreak, i.e, there is a COVID-19/Dengue hybrid disease transmitted by the mosquitos that is responsible. I have heard and seen it all in this country.",0
809,2020-10-03 00:13:47+00:00,This Dengue outbreak in SVG is a lot like COVID-19. The corona virus in its entirety could have been a thing of the past by now if people would have done their individual parts.,1
810,2020-10-02 22:14:13+00:00,1.6 Million for 3-Month Dengue outbreak response https://t.co/Xqxlyy01Hu,1
811,2020-10-02 19:00:21+00:00,Live illustration of one of the #COVID19 #wickedproblems: compromising hospital capacity and not necessarily direct mortality:  #Guadeloupe is suffering its worst #Dengue outbreak while COVID-19 is already occupying &gt;120% of the ICU beds   🤒😟 https://t.co/CaRmPo68Zd https://t.co/4onBmYV2HU,0
812,2020-10-02 17:40:35+00:00,"In August the Ministry of Health declared an outbreak of dengue. Saint Lucia has now recorded 503 cases. For 2020, both serotypes 2 and 3 were identified. The simultaneous infection of persons in the same household has also been noted in this outbreak. https://t.co/LLMx6OVfXH https://t.co/lItuWWunlk",1
813,2020-10-02 16:16:48+00:00,"Disclaimer: I am not saying that the Ministry bears all the responsibility and is the only one to blame.   However, its response to the Dengue outbreak cements for me that the country was never adequately prepared to have handled a serious covid-19 outbreak.",0
814,2020-10-02 15:21:18+00:00,"Amidst the controversy of a dengue fever outbreak creating a possible public health crisis here in St. Vincent and the Grenadines, Minister of Heath, Wellness and the Environment, Hon Luke Browne has hinted that he will not resign.   The https://t.co/0vhsu2vQSC https://t.co/AJRFlfQ3uv",1
815,2020-10-02 14:52:41+00:00,"Opposition leader Dr Godwin Friday believes that health minister, Luke Browne should resign or be fired because his ministry has “dropped the ball” on the dengue fever outbreak in St Vincent and the Grenadines (SVG).https://t.co/qMlEZaVbod",1
816,2020-10-02 14:24:55+00:00,"@GFitzPx Bcz we haven't had an outbreak of dengue like this, alot of ppl took it for granted when they or their children got sick not realizing it can lead to death. The health centres were not prepared either.",0
817,2020-10-02 14:23:27+00:00,Region told to manage #dengue outbreak  https://t.co/tHTU76S4ff,0
818,2020-10-02 13:02:41+00:00,PAHO Advises Region to Manage Dengue Outbreaks and Save Lives https://t.co/G0RbqyjSzN,1
819,2020-10-02 12:10:36+00:00,Don't forget to use Papaya Leaf as a tea for this Dengue outbreak.,0
820,2020-10-02 12:09:03+00:00,PAHO Advises Region to Manage Dengue Outbreaks and Save Lives https://t.co/NfRIjyqyPl https://t.co/N8tWBvdtam,1
821,2020-10-02 11:18:51+00:00,"Global rising temperatures will boost the Aedes mosquito population in Africa, thereby increasing the chance of dengue fever outbreaks ,read more in the full lancet publication https://t.co/1mtXJLbZSz",1
822,2020-10-02 10:04:46+00:00,"#dengue outbreaks have increased significantly in recent years, with seasonal cases being reported in Europe and the US. See our 'dengue reminder' for more information: https://t.co/upzcBLJ9ra https://t.co/WE2ppYkr2B",1
823,2020-10-02 09:32:43+00:00,"@RobMc52 @EckerleIsabella This rise a warning flag for sure. However, Ae. aegypti, the main vector of dengue, has not been reported in Italy yet. The mosquito species that can trig autochthonous transmission is Ae. albopictus (tiger mosquito),  but it is not a good vector and cannot cause big outbreaks.",0
824,2020-10-02 09:12:57+00:00,Gov’t cut mosquito eradication budget despite dengue outbreak forecast https://t.co/1n4NtBIAMA,0
825,2020-10-02 09:12:57+00:00,Gov’t cut mosquito eradication budget despite dengue outbreak forecast https://t.co/HTv83fzxpC,0
826,2020-10-02 03:34:06+00:00,"Taejoon on vacation.  Tae: hey why can't we go outside?  Namjoon: it's cos of the dengue outbreak that's severe.  Tae: what's dengue?  Joon: it's a disease, it spreads through mosquitos Tae: oh no!  That's so sad!  Joon: Ik...  Tae: no ones, gonna save the mosquito's...",0
827,2020-10-02 03:28:16+00:00,"I am going to end this rant with a quote. ""ask not what your country can do for you, ask what you can do for your country""  -John F Kennedy.   If you truly love SVG and this dengue outbreak is on your mind then DO SOMETHING while you saying something.",1
828,2020-10-02 02:55:34+00:00,The dengue outbreak has sparked a frenzy among Facebook pundits who are readily giving opinions on what should or should not be done. Never heard one of them talking about organizing a community group to do a river or beach clean up 🤔🤔🤔,1
829,2020-10-02 02:43:09+00:00,"@Honey19996 @DazeDonkey Named after a river. If I'm not mistaken during the Korean war, but the current Dengue outbreaks are in West Africa and Thailand",1
830,2020-10-01 23:14:06+00:00,"Dengue outbreaks have major downstream health + other consequences - I had to have an emergency appendectomy in Manila in my childhood during an outbreak of dengue fever - the world is stressful enough, so I’ll stop there ha 😅 https://t.co/VSc07sOhah",0
831,2020-10-01 17:55:50+00:00,"""Mosquitoes don't practice social distancing"" - @BillGates  We are in the middle of a pandemic trying to respond to annual epidemic outbreaks. Malaria. Dengue. And many others. https://t.co/03k5xqNNPR",0
832,2020-10-01 17:43:14+00:00,New post (Health Minister should resign or be fired over dengue outbreak — Friday) has been published on Yaadroc News - https://t.co/a3CDc6l3wT https://t.co/U1DoOxCiVJ,1
833,2020-10-01 11:45:09+00:00,"Join Dengue Track, and help prevent future outbreaks in your area! https://t.co/Tpft3mD77a",0
834,2020-10-01 11:40:04+00:00,PAHO official tells region to manage dengue outbreaks https://t.co/aBFepKEqLn via @Artformworld,1
835,2020-10-01 10:25:20+00:00,Health Minister should resign or be fired over dengue outbreak — Friday https://t.co/bhsWDA6Nqq,0
836,2020-10-01 10:25:20+00:00,Health Minister should resign or be fired over dengue outbreak — Friday https://t.co/ixNQFwaBOa,0
837,2020-10-01 08:39:43+00:00,"With the highest point in the country being only 2m above sea level, RMI is on the “frontlines” in the fight against #ClimateChange. They are already starting to see the impacts: rising sea levels, typhoons, king tides, prolonged droughts and dengue outbreaks to name a few. (2/5)",0
838,2020-10-01 06:30:00+00:00,Mekong Delta takes preventive measures to prevent dengue fever outbreaks  https://t.co/Ng5MRbqrBP https://t.co/jVCWwpXpy5,1
839,2020-09-30 20:55:46+00:00,"I hope the Ministry of Health has already begun the work of preventing a dengue fever outbreak, superimposed on this pandemic",1
840,2020-09-30 14:36:49+00:00,Region told to manage dengue outbreak https://t.co/8zDWU5c7dK,1
841,2020-09-30 13:39:44+00:00,Region Told To Manage Dengue Outbreak - https://t.co/BBBJtlLCCj https://t.co/RXfO3iJ1Vk,1
842,2020-09-30 13:15:23+00:00,New post (PAHO advises region to manage dengue outbreak) has been published on Caribbean News Service - https://t.co/2YNe5EMbaw https://t.co/z1ROLogON3,1
843,2020-09-30 11:23:45+00:00,"#COVIDblinkers are real - TIL that Martinique has been suffering from a year long #dengue outbreak that continues to deteriorate &amp; even with poor surveillance due to C-19 capacity issues, many countries in the Americas are reporting peak dengue years #epidemicintelligence",1
844,2020-09-30 10:50:56+00:00,"@myogiadityanath ji  Tamil Nadu, decoction of Siddha medicine Nilavembu Kudineer and Kabasura Kudineer are distributed  when there is a Dengue outbreak. Kindly get in touch with govt of Tamil Nadu and request them to spare some Govt  Siddha doctors. https://t.co/6H3X023QvB",0
845,2020-09-30 10:40:32+00:00,Singapore is on track to face its worst dengue outbreak in history https://t.co/08cIY1Tfmf,1
846,2020-09-30 09:15:00+00:00,"This is the first outbreak of autochthonous dengue reported in Italy. During the COVID-19 pandemic, screening of febrile travelers from endemic countries is crucial in areas where competent vectors are present.''",0
847,2020-09-30 09:14:59+00:00,"First autochthonous #Dengue outbreak in #Italy, August 2020' by Lazzarini et al. @Eurosurveillanc  https://t.co/eaZprjYMEF",1
848,2020-09-30 05:00:04+00:00,"In 2019 our key activities in #Myanmar included comprehensive HIV care and treatment, tuberculosis response &amp; prevention of outbreaks of diseases, such as dengue.  Read more about our #Tuberculosis response: https://t.co/m48yaWneA4 https://t.co/Y4zKx3AMeW",0
849,2020-09-30 04:00:05+00:00,"Dengue fever continues to cause thousands of deaths across the region. In Vietnam, an outbreak has worsened over the last two months. https://t.co/OF9IR06PP8 https://t.co/dflT5SBOyP",1
850,2020-09-29 17:59:46+00:00,PAHO Advises Region to Manage Dengue Outbreaks and Save Lives https://t.co/f1bY6Zfo5z via @Antigua News Room,1
851,2020-09-29 16:34:54+00:00,@KremlinRussia_E @GovernmentRF You failed to advance a Dengue Fever Vaccine to international market when Dengue Fever infected 400M in 2010 and had an outbreak in 2020 in the Americas. Is there vaccine making virtue in Kronstadt? Superaltern_8880 is champion: start seed: $8.880M to Tellispectragence Junpoli,0
852,2020-09-29 16:27:50+00:00,"Health authorities in St. Vincent and the Grenadines have confirmed that four people, including two children, have died as a result of the current outbreak of dengue in the country. https://t.co/8AcT0Uofx4 https://t.co/DXexpppcsG",1
853,2020-09-29 14:14:35+00:00,CNW Eastern Caribbean Report: Trinidad carnival “not on” for 2021; dengue outbreak in St. Vincent kills four people including two children; banks announce loan repayment deferrals in St. Lucia and Antigua and Barbuda launches long-stay visa program. https://t.co/7sHYlMiArh,1
854,2020-09-29 13:44:42+00:00,Some 432 laboratory confirmed cases of dengue fever have now been recorded in St. Vincent and the Grenadines since the outbreak was first noted in June/July. https://t.co/5xo29GPVrc https://t.co/oC5B2qVjcD,1
855,2020-09-29 11:04:22+00:00,"RCY COVID-19 and Dengue Response [With Subtitles] | As we return to our schools and workplaces, let's take a look at how our RCY Divisions (RC Juniors, RCY UG, RCY Chapters and RCY YM @ District) responded to the COVID-19 pandemic and Dengue outbreak. In… https://t.co/KOpzmKPRXV",0
856,2020-09-29 09:32:18+00:00,"**UPDATE**  5 Day #VBD Workshop rescheduled: 26-30 April, 2021  “Identifying #riskfactors for #vectorborne #disease #infections &amp; #outbreaks incl. #Malaria #Dengue #Zika #Leishmaniasis etc (to understand) different diseases &amp; key control measures in #IVM”  https://t.co/I29rgyzPTC https://t.co/M6Fi1l0LG7",0
857,2020-09-29 02:37:04+00:00,"Over 830,000 people in Sudan have been displaced by severe floods.   ▪️ Over 120 killed ▪️ Blue Nile at record levels ▪️ Infrastructure damage could cause cholera and dengue outbreaks https://t.co/jLOZHIZfXP",0
858,2020-09-28 21:21:54+00:00,"Researchers have found that #COVID-19 infection rates are significantly lower in areas prone to #dengue outbreaks. This means, a safe dengue #vaccine could also protect against #COVID19.   https://t.co/vwOK6y8wox",0
859,2020-09-28 20:14:25+00:00,"#STVINCENT: The number of persons who have died as a result of the current outbreak of dengue in St. Vincent and the Grenadines has been confirmed as four, the Ministry of Health, Wellness and the Environment said today. https://t.co/7w4K5bxrwg",1
860,2020-09-28 18:55:35+00:00,New post (St. Vincent reports Dengue Outbreak) has been published on Caribbean News Service - https://t.co/xaozyGop8h https://t.co/M19V3Gw7uG,1
861,2020-09-28 17:31:01+00:00,Experience of a Tertiary Hospital in Singapore with Management of a Dual Outbreak of #COVID-19 and #Dengue https://t.co/LY4b4reTHq @mysgh @ASTMH https://t.co/Jh8yFhr1Fe,1
862,2020-09-28 16:46:37+00:00,"@Dr_FarrisD In the heat of the Zika/Dengue/Chikungunya fevers outbreak in Brazil I used to see about 50-60 patients a day and it was definitely the worst. I can't even fathom 80 patients a day, it's insanity!",1
863,2020-09-28 15:27:08+00:00,DENGUE OUTBREAK https://t.co/228smY5lCH,0
864,2020-09-28 14:03:35+00:00,"Over 830,000 people in Sudan have been displaced by severe floods. The UN says people are trying to escape to higher ground but ""there's not much higher ground.""  ▪️ Over 120 killed ▪️ Blue Nile at record levels ▪️ Infrastructure damage could cause cholera and dengue outbreaks https://t.co/Z3h2pcpIiC",0
865,2020-09-28 12:01:43+00:00,"Exciting possibilities from @Microsoft Premonition in early detection of biological threats. It can monitor disease-carrying organisms like #mosquitoes, enabling a forecasting mechanism for outbreaks of #Dengue, #Zika, #WestNile fever, etc. #AIinHealthcare https://t.co/bPSAR2DyrB",0
866,2020-09-27 18:33:15+00:00,"@Pyrmha Dengue for sure. I read its given only to cildren in a bad outbreak. Xreacts w strains it doesnt provide immunity for. I have read ref to vacines under dev 4 some of the more deadly sars had that result. Like all medicines, need to be understood before universally administered.",0
867,2020-09-27 15:52:47+00:00,"@grahammcbain That said, I've never even met anyone with dengue.  The current unemployment rate is 25%, but this is mostly entirely covid related. CR's economy is heavily dependent on tourism which has been almost entirely paralyzed since the outbreak back in March.",0
868,2020-09-26 20:36:52+00:00,Dengue outbreak in Grenada? Time to go buy a bop and some repellent eh,1
869,2020-09-26 08:57:27+00:00,@flyspicejet Unable to travel on 25-Mar-2020 as suffering from Dengue. And the 2nd reason is that due to COVID-19 outbreak many cities including Jaipur has been locked down. So requested to refund for the Flight PNR OE3RUD,0
870,2020-09-26 04:55:57+00:00,"@mayorkanpur have been complaining since long but still no action done by any concerned agency...too much insects enough to cause dengue, malaria outbreak...please help for getting it resolved.AREA - Shriram park N block kidwai nagar 133/215~220 @DMKanpur @kdakanpur @abvp_kanpur https://t.co/LeuHvL3Xfx",0
871,2020-09-26 04:10:01+00:00,MPKJ installed automatic insecticide mist blowers at two dengue hotspots in Sungai Long to control the outbreak in the area.   https://t.co/n886zG7klh,1
872,2020-09-26 04:06:11+00:00,Florida Keys sees first dengue fever outbreak in a decade https://t.co/cMAi87Vhei #FoxNews,1
873,2020-09-26 03:55:55+00:00,The recent outbreak of dengue fever is being portrayed by the media as a fortuitous reemergence of the disease in Florida and elsewhere in the United States after 75 years. Yet Hank Albarelli’s probe reveals that the US Army and CIA,1
874,2020-09-26 03:18:31+00:00,Parang walang dengue outbreak ngayon noh?  Siguro dahil sa quarantine maraming time maglinis ng bakuran yung mga tao.,0
875,2020-09-26 01:47:42+00:00,A new study that analyzed the coronavirus outbreak in Brazil has found a link between the spread of the virus and past outbreaks of dengue fever that suggests exposure to the mosquito-transmitted illness may provide some level of immunity https://t.co/3iUBzSpnsN https://t.co/JtUZZKE2GU,0
876,2020-09-25 22:43:01+00:00,New post (Stagnant rivers contributing to dengue outbreak) has been published on Yaadroc News - https://t.co/EGZeFqyhCr https://t.co/rZvseZ77vN,0
877,2020-09-25 22:42:57+00:00,New post (Vector Control Unit under scrutiny amidst dengue outbreak) has been published on Yaadroc News - https://t.co/TWG7cNgpma https://t.co/uB8i4d6Ig5,0
878,2020-09-25 21:42:59+00:00,New post (Vector Control Unit under scrutiny amidst dengue outbreak) has been published on Yaadroc News - https://t.co/ne97W64Q2m https://t.co/Rv1YXrodyM,0
879,2020-09-25 19:00:20+00:00,The island is dealing with a dengue outbreak.  https://t.co/BNm4iuRhoV,1
880,2020-09-25 18:33:51+00:00,"#GRENADA: “A marked increase in Dengue cases has been observed as the outbreak progresses. Dengue type 3 was confirmed by CARPHA for a case reported in Epidemiological week 37 from the district of St. David,” said the Weekly Communicable Disease Surveillance Report.",1
881,2020-09-25 13:57:22+00:00,The Vector Control Unit in the Ministry of Health had been planning since 2019 for a dengue fever outbreak and so has been able to respond effectively. https://t.co/AkcoxpiUcs,1
882,2020-09-25 10:51:01+00:00,Stagnant rivers contributing to dengue outbreak https://t.co/IBLceyGeC2 https://t.co/A6kBu82pHg,1
883,2020-09-25 10:42:02+00:00,Vector Control Unit under scrutiny amidst dengue outbreak https://t.co/RHSnieXoXc https://t.co/HF6fGTVEVV,1
884,2020-09-25 10:07:03+00:00,Expats in Paraguay https://t.co/XFfKCpIohH Paraguay braces for deadly Dengue fever outbreak - Reuters: Paraguay braces for deadly Dengue fever outbreak  Reuters https://t.co/dIWLaQnSsU,1
885,2020-09-25 09:33:48+00:00,Interesting. We saw a similar correlated reduction in dengue when battling the Zika outbreak in Singapore. We should ask ourselves - Can we do better in the new normal? Prevention is surely better than control! @ChungongStella @SCBriand https://t.co/llArfyjntG,0
886,2020-09-25 09:14:37+00:00,"Harvey Farrell, a retired Health Educator, said while speaking on the New Democratic Party’s New Times Radio Programme on Tuesday, that it might be a good thing if children were not in school during the dengue outbreak. https://t.co/pIqoaAxpvD https://t.co/PITY3k5HdW",0
887,2020-09-25 08:56:06+00:00,Vector Control Unit under scrutiny amidst dengue outbreak https://t.co/41hTe6FTfp,1
888,2020-09-25 08:56:05+00:00,Vector Control Unit under scrutiny amidst dengue outbreak https://t.co/BZxZp1Xjqk,1
889,2020-09-25 08:51:55+00:00,Stagnant rivers contributing to dengue outbreak https://t.co/ak3h2dJszu,1
890,2020-09-25 08:51:55+00:00,Stagnant rivers contributing to dengue outbreak https://t.co/22peVaBqvj,1
891,2020-09-25 08:09:52+00:00,Singapore battles record dengue outbreak with more mosquitoes     2/2    ...#laatste_update_corona_virushttps://nl.biedex.markets/singapore-battles-r... https://t.co/4SveaQCpzZ,1
892,2020-09-25 06:50:13+00:00,"Very interesting. Are past outbreaks of dengue fever providing some protection against COVID-19?   We know past infection with dengue can give a false positive test for COVID-19. Now, data from around the world suggests there may be some cross-immunity.  https://t.co/hpfbXgQze5",0
893,2020-09-24 23:02:05+00:00,"#DengueAlert The outbreak is over, but dengue is always a health challenge for Jamaica. As rainfall increases, we become more vulnerable to diseases including dengue. Please take the necessary steps to protect yourselves from the bite of the Aedes Aegypti mosquito.  @christufton https://t.co/txKjPXIOlX",0
894,2020-09-24 21:27:50+00:00,I guess my standards for pandemic response were unrealistic having survived a Dengue outbreak in one of the Peace Corps countries that PCVs probably would’ve been safer staying instead of evacuating thanks to better public health/infectious disease programs https://t.co/qKudTTJj1e,0
895,2020-09-24 20:46:25+00:00,"@BarclayBenedict @Ian_Campbell_ SE Asia is a difficult comparison, yes South Korea have likely the best Test and Trace but had a system in place from Sars. Vietnam Sars in 2003 to avian influenza in 2010 and large outbreaks of measles and dengue. No European country had these systems or societal acceptance.",0
896,2020-09-24 20:42:57+00:00,New post (CMO denies ministry dropped ball on dengue outbreak) has been published on Yaadroc News - https://t.co/MOgaiaBHD9 https://t.co/ntzKWtJz0Q,0
897,2020-09-24 20:42:53+00:00,New post (Schools should close because of dengue outbreak — health educator) has been published on Yaadroc News - https://t.co/eHNStuA4E6 https://t.co/fUttQR8ScR,0
898,2020-09-24 20:33:11+00:00,"Places with lower coronavirus infection rates and slower case growth were locations that had suffered intense dengue outbreaks this year or last. ""This finding raises the possibility of an immunological cross-reactivity between dengue and SARS-CoV-2,  https://t.co/6O5U3O0b75",0
899,2020-09-24 20:26:54+00:00,"#STVINCENT: Health authorities are urging that students be allowed to wear long trousers and long-sleeve shirts at schools in an effort to help combat the dengue fever outbreak, which has claimed two lives, including a nine-year-old student. https://t.co/iqjC543jto",1
900,2020-09-24 19:43:16+00:00,New post (Schools should close because of dengue outbreak — health educator) has been published on Yaadroc News - https://t.co/OHlKAfGhUP https://t.co/PB4uhvIL6z,0
901,2020-09-24 19:41:09+00:00,Minister of Health addresses current Dengue Fever outbreak. https://t.co/u8yQyhJJAn,1
902,2020-09-24 19:11:46+00:00,MCMH to employ additional medical staff in response to Dengue Fever outbreak. https://t.co/U6z8QxzjlM,0
903,2020-09-24 15:35:33+00:00,"Covid already set the precedent. Now when more deadly diseases breakout, the natural call will be to shut it down. Schools should close because of dengue outbreak -- health educator https://t.co/6ZkFOoB1Qq via @IWNSVG",0
904,2020-09-24 14:14:09+00:00,"Municipal Corporation &amp; Health authorities  to ensure that there is no outbreak of dengue, vector  and water borne diseases in #Chandigah especially after the monsoons.",0
905,2020-09-24 13:23:14+00:00,"Isn't this correlation, not causation? Brazil, where the study has been done, certainly has both dengue and COVID. It's not a panacea. The more curtailed outbreaks in equatorial areas may be due a lot more to public health response, younger age, lower BMI, more ventilation etc https://t.co/RQCu0BjkGf",0
906,2020-09-24 12:14:32+00:00,"@sonaliranade Lot of testing is fake just to rake in money. Did you see that video from UP, sample was being taken from one person over and over. What's making it worse is that there is outbreak of dengue too.",0
907,2020-09-24 09:50:34+00:00,Schools should close because of dengue outbreak — health educator https://t.co/BjWOIvdBtP,1
908,2020-09-24 09:50:34+00:00,Schools should close because of dengue outbreak — health educator https://t.co/5JqoN5wk2h,1
909,2020-09-24 09:44:34+00:00,CMO denies ministry dropped ball on dengue outbreak https://t.co/DfMp6hAKuY,0
910,2020-09-24 09:44:34+00:00,CMO denies ministry dropped ball on dengue outbreak https://t.co/vXFa2jBhm3,0
911,2020-09-24 09:26:14+00:00,Places with lower coronavirus infection rates and slower case growth were locations that had suffered intense dengue outbreaks this year or last. https://t.co/NXA22wEk0V,0
912,2020-09-24 07:20:32+00:00,"The incidence of dengue has increased rapidly in Bangladesh since 2010 with an outbreak in 2018 reaching a historically high number of cases, 10,148. Bangladesh is located to the northeast of India and spans both tropical and subtropical regions. A… https://t.co/5PCyrADF86",1
913,2020-09-24 04:01:00+00:00,A new study that analysed the #coronavirus outbreak in Brazil has found a link between the spread of the virus and past outbreaks of dengue fever that suggests exposure to the mosquito-transmitted illness may provide some level of #immunity against #Covid-19. https://t.co/oRv3ueHwSk,0
914,2020-09-24 03:19:00+00:00,The Ministry of Health has declared a dengue outbreak in St Lucia yet is making it impossible to secure an interview with them on the matter,1
915,2020-09-24 02:46:44+00:00,Compared the geographic distribution of coronavirus cases with the spread of dengue in 2019 and 2020. Places with lower Covid-19 infection rates and slower case growth were locations that had suffered intense dengue outbreaks this year or last. #Pakistan  https://t.co/ffXkxoKs4c,0
916,2020-09-24 02:27:01+00:00,Lipa declares dengue outbreak - Manila Bulletin https://t.co/2Qa1oXenNX,1
917,2020-09-24 00:04:13+00:00,More local dengue cases in Florida; Avian flu outbreaks in 3 nations  https://t.co/mFJn4QHb2m,1
918,2020-09-23 22:19:04+00:00,"Dengue may provide some immunity against Covid-19, says study: A new study that analysed the coronavirus outbreak in Brazil has found a link between the spread of the virus and past outbreaks of dengue fever that suggests exposure to the… https://t.co/7GfeSB9wWp https://t.co/zu5C3lIcKW",0
919,2020-09-23 20:10:57+00:00,NEWS SCAN: More local #dengue cases in Florida; #Avianflu outbreaks in 3 nations https://t.co/qeE8p2sDqH,1
920,2020-09-23 19:35:59+00:00,#STVINCENT: The ministry noted that the dengue fever outbreak first noted in July this year and so far there have been 306 laboratory confirmed cases from the period January 1 to September 11.,1
921,2020-09-23 18:42:58+00:00,New post (Minister was visiting school as his ministry briefed nation on dengue outbreak) has been published on Yaadroc News - https://t.co/0fgE1eXr9w https://t.co/Y4TMfKGET3,1
922,2020-09-23 18:40:04+00:00,"St. Vincent and the Grenadines is currently experiencing its worst outbreak of dengue fever in eight years, with 274 cases confirmed by laboratory tests as of Monday. https://t.co/rj1VmsPrU9 https://t.co/jlKmYxSOSb",1
923,2020-09-23 18:28:20+00:00,"Important study 📋 by Prof @MiguelNicolelis (Duke Univ) in Brazil, finds lower number of COVID19 cases in areas that previously had 🦟 Dengue outbreaks, suggesting a possible immunity correlation 🔗. Pre-print 👉 https://t.co/81jFMbVPDX Article 👇 https://t.co/EETsMnb5SZ",0
924,2020-09-23 18:09:01+00:00,St. Vincent Dealing with Severe Dengue Outbreak https://t.co/mVvieQzQQT,1
925,2020-09-23 18:03:35+00:00,"SVG’s Dengue outbreak reaches 374, claiming two lives. https://t.co/V3jsUmzKFn",1
926,2020-09-23 17:43:10+00:00,New post (Minister was visiting school as his ministry briefed nation on dengue outbreak) has been published on Yaadroc News - https://t.co/4oEX0P2oav https://t.co/cEP2xBEJES,1
927,2020-09-23 17:38:16+00:00,DC @VarinderIAS thanked residents for getting themselves tested for COVID19 by defying rumours  Seeks cooperation of residents to prevent dengue outbreak by not letting water stagnation   Appeals farmers to take care of health by adhering safety protocols while holding protests https://t.co/zDIZFRasEu,0
928,2020-09-23 17:34:55+00:00,"DENGUE INFECTIONS SPIKE, OFFICIALS SAY CASTRIES IS ‘EPICENTER’ OF OUTBREAK https://t.co/ob7rtvbBbR",1
929,2020-09-23 17:30:45+00:00,Minister was visiting school as his ministry briefed nation on dengue outbreak https://t.co/BsN4au6CQw,0
930,2020-09-23 17:30:44+00:00,Minister was visiting school as his ministry briefed nation on dengue outbreak https://t.co/IYbLkgfLVS,0
931,2020-09-23 16:36:57+00:00,@therealrthorat @WesPegden @AtomsksSanakan @OYCar @zorinaq @AVG_Joseph96 I will urge you to take a look at this paper which suggests recent dengue outbreaks may actually be protective against SARS-COV-2 outbreaks. https://t.co/xHU31ZOre1,0
932,2020-09-23 15:03:45+00:00,@therealrthorat @WesPegden @AtomsksSanakan @OYCar @zorinaq @AVG_Joseph96 I doubt this effect is highly significant. Blood samples from February and March are &lt;1% positivity rate for SARS-COV-2 antibodies from both Amazonas and Sao Paulo (Sao Paulo had a bad dengue outbreak last year). https://t.co/4Xh16i73iy https://t.co/RgBM2xML5O,0
